RuleID,Atom_id,Negated,Model,Dataset,Fold_number,fold_id
GR18861,RVA12210,false,Model2,Data1,1,Fold1
GR18862,RVA12242,false,Model2,Data1,1,Fold1
GR18863,RVA12244,false,Model2,Data1,1,Fold1
GR18864,RVA12246,false,Model2,Data1,1,Fold1
GR18865,RVA778,false,Model2,Data1,1,Fold1
GR18865,RVA12243,false,Model2,Data1,1,Fold1
GR18866,RVA12246,false,Model2,Data1,1,Fold1
GR18867,RVA8405,false,Model2,Data1,1,Fold1
GR18867,RVA12249,false,Model2,Data1,1,Fold1
GR18868,RVA12246,false,Model2,Data1,1,Fold1
GR18869,RVA5710,false,Model2,Data1,1,Fold1
GR18869,RVA12248,false,Model2,Data1,1,Fold1
GR18870,RVA12250,false,Model2,Data1,1,Fold1
GR18871,RVA12239,false,Model2,Data1,1,Fold1
GR18872,RVA12241,false,Model2,Data1,1,Fold1
GR18873,RVA12237,false,Model2,Data1,1,Fold1
GR18874,RVA12252,false,Model2,Data1,1,Fold1
GR18875,RVA12499,false,Model2,Data1,1,Fold1
GR18876,RVA12497,false,Model2,Data1,1,Fold1
GR18877,RVA5710,false,Model2,Data1,1,Fold1
GR18877,RVA12249,false,Model2,Data1,1,Fold1
GR18878,RVA12522,false,Model2,Data1,1,Fold1
GR18879,RVA12238,false,Model2,Data1,1,Fold1
GR18880,RVA778,false,Model2,Data1,1,Fold1
GR18880,RVA12511,false,Model2,Data1,1,Fold1
GR18881,RVA5710,false,Model2,Data1,1,Fold1
GR18881,RVA12454,false,Model2,Data1,1,Fold1
GR18882,RVA12469,false,Model2,Data1,1,Fold1
GR18883,RVA5710,false,Model2,Data1,1,Fold1
GR18883,RVA12460,false,Model2,Data1,1,Fold1
GR18884,RVA773,false,Model2,Data1,1,Fold1
GR18884,RVA12474,false,Model2,Data1,1,Fold1
GR18885,RVA8356,false,Model2,Data1,1,Fold1
GR18885,RVA12477,false,Model2,Data1,1,Fold1
GR18886,RVA724,false,Model2,Data1,1,Fold1
GR18886,RVA12482,false,Model2,Data1,1,Fold1
GR18887,RVA5710,false,Model2,Data1,1,Fold1
GR18887,RVA12465,false,Model2,Data1,1,Fold1
GR18888,RVA12578,false,Model2,Data1,1,Fold1
GR18889,RVA12471,false,Model2,Data1,1,Fold1
GR18890,RVA773,false,Model2,Data1,1,Fold1
GR18890,RVA12482,false,Model2,Data1,1,Fold1
GR18891,RVA12578,false,Model2,Data1,1,Fold1
GR18892,RVA5710,false,Model2,Data1,1,Fold1
GR18892,RVA12480,false,Model2,Data1,1,Fold1
GR18893,RVA778,false,Model2,Data1,1,Fold1
GR18893,RVA12579,false,Model2,Data1,1,Fold1
GR18894,RVA12585,false,Model2,Data1,1,Fold1
GR18895,RVA12482,false,Model2,Data1,1,Fold1
GR18896,RVA8355,false,Model2,Data1,1,Fold1
GR18896,RVA12582,false,Model2,Data1,1,Fold1
GR18897,RVA12589,false,Model2,Data1,1,Fold1
GR18898,RVA12600,false,Model2,Data1,1,Fold1
GR18899,RVA12602,false,Model2,Data1,1,Fold1
GR18900,RVA12543,false,Model2,Data1,1,Fold1
GR18901,RVA12602,false,Model2,Data1,1,Fold1
GR18902,RVA12540,false,Model2,Data1,1,Fold1
GR18903,RVA5710,false,Model2,Data1,1,Fold1
GR18903,RVA12536,false,Model2,Data1,1,Fold1
GR18904,RVA5710,false,Model2,Data1,1,Fold1
GR18904,RVA12551,false,Model2,Data1,1,Fold1
GR18905,RVA12558,false,Model2,Data1,1,Fold1
GR18906,RVA12549,false,Model2,Data1,1,Fold1
GR18907,RVA12562,false,Model2,Data1,1,Fold1
GR18908,RVA11550,false,Model2,Data1,1,Fold1
GR18909,RVA754,false,Model2,Data1,1,Fold1
GR18909,RVA11557,false,Model2,Data1,1,Fold1
GR18910,RVA11562,false,Model2,Data1,1,Fold1
GR18911,RVA11564,false,Model2,Data1,1,Fold1
GR18912,RVA9558,false,Model2,Data1,1,Fold1
GR18912,RVA11514,false,Model2,Data1,1,Fold1
GR18913,RVA11522,false,Model2,Data1,1,Fold1
GR18914,RVA11522,false,Model2,Data1,1,Fold1
GR18915,RVA11559,false,Model2,Data1,1,Fold1
GR18916,RVA11522,false,Model2,Data1,1,Fold1
GR18917,RVA8350,false,Model2,Data1,1,Fold1
GR18917,RVA11514,false,Model2,Data1,1,Fold1
GR18918,RVA11522,false,Model2,Data1,1,Fold1
GR18919,RVA11528,false,Model2,Data1,1,Fold1
GR18920,RVA11607,false,Model2,Data1,1,Fold1
GR18921,RVA5710,false,Model2,Data1,1,Fold1
GR18921,RVA11524,false,Model2,Data1,1,Fold1
GR18922,RVA11603,false,Model2,Data1,1,Fold1
GR18923,RVA11527,false,Model2,Data1,1,Fold1
GR18924,RVA11609,false,Model2,Data1,1,Fold1
GR18925,RVA11600,false,Model2,Data1,1,Fold1
GR18926,RVA11611,false,Model2,Data1,1,Fold1
GR18927,RVA5710,false,Model2,Data1,1,Fold1
GR18927,RVA11614,false,Model2,Data1,1,Fold1
GR18928,RVA11616,false,Model2,Data1,1,Fold1
GR18929,RVA8405,false,Model2,Data1,1,Fold1
GR18929,RVA11614,false,Model2,Data1,1,Fold1
GR18930,RVA777,false,Model2,Data1,1,Fold1
GR18930,RVA11614,false,Model2,Data1,1,Fold1
GR18931,RVA5710,false,Model2,Data1,1,Fold1
GR18931,RVA11576,false,Model2,Data1,1,Fold1
GR18932,RVA9558,false,Model2,Data1,1,Fold1
GR18932,RVA11627,false,Model2,Data1,1,Fold1
GR18933,RVA11578,false,Model2,Data1,1,Fold1
GR18934,RVA11582,false,Model2,Data1,1,Fold1
GR18935,RVA11578,false,Model2,Data1,1,Fold1
GR18936,RVA11583,false,Model2,Data1,1,Fold1
GR18937,RVA8379,false,Model2,Data1,1,Fold1
GR18937,RVA11614,false,Model2,Data1,1,Fold1
GR18938,RVA5710,false,Model2,Data1,1,Fold1
GR18938,RVA11584,false,Model2,Data1,1,Fold1
GR18939,RVA11645,false,Model2,Data1,1,Fold1
GR18940,RVA8405,false,Model2,Data1,1,Fold1
GR18940,RVA11596,false,Model2,Data1,1,Fold1
GR18941,RVA11652,false,Model2,Data1,1,Fold1
GR18942,RVA11653,false,Model2,Data1,1,Fold1
GR18943,RVA11663,false,Model2,Data1,1,Fold1
GR18944,RVA9558,false,Model2,Data1,1,Fold1
GR18944,RVA11664,false,Model2,Data1,1,Fold1
GR18945,RVA11636,false,Model2,Data1,1,Fold1
GR18946,RVA11945,false,Model2,Data1,1,Fold1
GR18947,RVA9558,false,Model2,Data1,1,Fold1
GR18947,RVA11942,false,Model2,Data1,1,Fold1
GR18948,RVA11953,false,Model2,Data1,1,Fold1
GR18949,RVA11953,false,Model2,Data1,1,Fold1
GR18950,RVA11953,false,Model2,Data1,1,Fold1
GR18951,RVA11953,false,Model2,Data1,1,Fold1
GR18952,RVA11947,false,Model2,Data1,1,Fold1
GR18953,RVA845,false,Model2,Data1,1,Fold1
GR18953,RVA11953,false,Model2,Data1,1,Fold1
GR18954,RVA724,false,Model2,Data1,1,Fold1
GR18954,RVA11654,false,Model2,Data1,1,Fold1
GR18955,RVA11961,false,Model2,Data1,1,Fold1
GR18956,RVA11959,false,Model2,Data1,1,Fold1
GR18957,RVA11957,false,Model2,Data1,1,Fold1
GR18958,RVA11915,false,Model2,Data1,1,Fold1
GR18959,RVA5710,false,Model2,Data1,1,Fold1
GR18959,RVA11634,false,Model2,Data1,1,Fold1
GR18960,RVA11919,false,Model2,Data1,1,Fold1
GR18961,RVA778,false,Model2,Data1,1,Fold1
GR18961,RVA11911,false,Model2,Data1,1,Fold1
GR18962,RVA11918,false,Model2,Data1,1,Fold1
GR18963,RVA11931,false,Model2,Data1,1,Fold1
GR18964,RVA844,false,Model2,Data1,1,Fold1
GR18964,RVA11953,false,Model2,Data1,1,Fold1
GR18965,RVA11922,false,Model2,Data1,1,Fold1
GR18966,RVA12016,false,Model2,Data1,1,Fold1
GR18967,RVA11972,false,Model2,Data1,1,Fold1
GR18968,RVA11976,false,Model2,Data1,1,Fold1
GR18969,RVA5710,false,Model2,Data1,1,Fold1
GR18969,RVA12021,false,Model2,Data1,1,Fold1
GR18970,RVA9560,false,Model2,Data1,1,Fold1
GR18970,RVA11972,false,Model2,Data1,1,Fold1
GR18971,RVA9558,false,Model2,Data1,1,Fold1
GR18971,RVA11981,false,Model2,Data1,1,Fold1
GR18972,RVA11988,false,Model2,Data1,1,Fold1
GR18973,RVA12005,false,Model2,Data1,1,Fold1
GR18974,RVA11990,false,Model2,Data1,1,Fold1
GR18975,RVA11978,false,Model2,Data1,1,Fold1
GR18976,RVA12070,false,Model2,Data1,1,Fold1
GR18977,RVA12064,false,Model2,Data1,1,Fold1
GR18978,RVA12067,false,Model2,Data1,1,Fold1
GR18979,RVA12072,false,Model2,Data1,1,Fold1
GR18980,RVA12075,false,Model2,Data1,1,Fold1
GR18981,RVA12077,false,Model2,Data1,1,Fold1
GR18982,RVA12072,false,Model2,Data1,1,Fold1
GR18983,RVA12079,false,Model2,Data1,1,Fold1
GR18984,RVA12077,false,Model2,Data1,1,Fold1
GR18985,RVA12082,false,Model2,Data1,1,Fold1
GR18986,RVA12011,false,Model2,Data1,1,Fold1
GR18987,RVA12077,false,Model2,Data1,1,Fold1
GR18988,RVA12080,false,Model2,Data1,1,Fold1
GR18989,RVA12082,false,Model2,Data1,1,Fold1
GR18990,RVA12034,false,Model2,Data1,1,Fold1
GR18991,RVA12038,false,Model2,Data1,1,Fold1
GR18992,RVA12082,false,Model2,Data1,1,Fold1
GR18993,RVA12036,false,Model2,Data1,1,Fold1
GR18994,RVA12082,false,Model2,Data1,1,Fold1
GR18995,RVA12039,false,Model2,Data1,1,Fold1
GR18996,RVA12049,false,Model2,Data1,1,Fold1
GR18997,RVA5710,false,Model2,Data1,1,Fold1
GR18997,RVA12041,false,Model2,Data1,1,Fold1
GR18998,RVA845,false,Model2,Data1,1,Fold1
GR18998,RVA12082,false,Model2,Data1,1,Fold1
GR18999,RVA844,false,Model2,Data1,1,Fold1
GR18999,RVA12082,false,Model2,Data1,1,Fold1
GR19000,RVA10995,false,Model2,Data1,1,Fold1
GR19001,RVA8357,false,Model2,Data1,1,Fold1
GR19001,RVA10996,false,Model2,Data1,1,Fold1
GR19002,RVA11000,false,Model2,Data1,1,Fold1
GR19003,RVA11004,false,Model2,Data1,1,Fold1
GR19004,RVA11010,false,Model2,Data1,1,Fold1
GR19005,RVA9558,false,Model2,Data1,1,Fold1
GR19005,RVA11006,false,Model2,Data1,1,Fold1
GR19006,RVA11003,false,Model2,Data1,1,Fold1
GR19007,RVA10970,false,Model2,Data1,1,Fold1
GR19008,RVA10974,false,Model2,Data1,1,Fold1
GR19009,RVA10976,false,Model2,Data1,1,Fold1
GR19010,RVA10989,false,Model2,Data1,1,Fold1
GR19011,RVA9558,false,Model2,Data1,1,Fold1
GR19011,RVA10973,false,Model2,Data1,1,Fold1
GR19012,RVA5710,false,Model2,Data1,1,Fold1
GR19012,RVA11044,false,Model2,Data1,1,Fold1
GR19013,RVA5710,false,Model2,Data1,1,Fold1
GR19013,RVA11040,false,Model2,Data1,1,Fold1
GR19014,RVA11042,false,Model2,Data1,1,Fold1
GR19015,RVA11046,false,Model2,Data1,1,Fold1
GR19016,RVA11045,false,Model2,Data1,1,Fold1
GR19017,RVA11049,false,Model2,Data1,1,Fold1
GR19018,RVA11048,false,Model2,Data1,1,Fold1
GR19019,RVA754,false,Model2,Data1,1,Fold1
GR19019,RVA11049,false,Model2,Data1,1,Fold1
GR19020,RVA724,false,Model2,Data1,1,Fold1
GR19020,RVA11049,false,Model2,Data1,1,Fold1
GR19021,RVA11049,false,Model2,Data1,1,Fold1
GR19022,RVA11049,false,Model2,Data1,1,Fold1
GR19023,RVA11049,false,Model2,Data1,1,Fold1
GR19024,RVA11049,false,Model2,Data1,1,Fold1
GR19025,RVA11049,false,Model2,Data1,1,Fold1
GR19026,RVA11056,false,Model2,Data1,1,Fold1
GR19027,RVA11058,false,Model2,Data1,1,Fold1
GR19028,RVA845,false,Model2,Data1,1,Fold1
GR19028,RVA11049,false,Model2,Data1,1,Fold1
GR19029,RVA11023,false,Model2,Data1,1,Fold1
GR19030,RVA11026,false,Model2,Data1,1,Fold1
GR19031,RVA11026,false,Model2,Data1,1,Fold1
GR19032,RVA11026,false,Model2,Data1,1,Fold1
GR19033,RVA845,false,Model2,Data1,1,Fold1
GR19033,RVA11026,false,Model2,Data1,1,Fold1
GR19034,RVA11029,false,Model2,Data1,1,Fold1
GR19035,RVA11316,false,Model2,Data1,1,Fold1
GR19036,RVA11318,false,Model2,Data1,1,Fold1
GR19037,RVA11026,false,Model2,Data1,1,Fold1
GR19038,RVA11331,false,Model2,Data1,1,Fold1
GR19039,RVA11331,false,Model2,Data1,1,Fold1
GR19040,RVA11327,false,Model2,Data1,1,Fold1
GR19041,RVA11332,false,Model2,Data1,1,Fold1
GR19042,RVA844,false,Model2,Data1,1,Fold1
GR19042,RVA11026,false,Model2,Data1,1,Fold1
GR19043,RVA11334,false,Model2,Data1,1,Fold1
GR19044,RVA11286,false,Model2,Data1,1,Fold1
GR19045,RVA9558,false,Model2,Data1,1,Fold1
GR19045,RVA11027,false,Model2,Data1,1,Fold1
GR19046,RVA11331,false,Model2,Data1,1,Fold1
GR19047,RVA11331,false,Model2,Data1,1,Fold1
GR19048,RVA11288,false,Model2,Data1,1,Fold1
GR19049,RVA11292,false,Model2,Data1,1,Fold1
GR19050,RVA11300,false,Model2,Data1,1,Fold1
GR19051,RVA777,false,Model2,Data1,1,Fold1
GR19051,RVA11375,false,Model2,Data1,1,Fold1
GR19052,RVA11299,false,Model2,Data1,1,Fold1
GR19053,RVA8368,false,Model2,Data1,1,Fold1
GR19053,RVA11375,false,Model2,Data1,1,Fold1
GR19054,RVA847,false,Model2,Data1,1,Fold1
GR19054,RVA11384,false,Model2,Data1,1,Fold1
GR19055,RVA5710,false,Model2,Data1,1,Fold1
GR19055,RVA11388,false,Model2,Data1,1,Fold1
GR19056,RVA11393,false,Model2,Data1,1,Fold1
GR19057,RVA11386,false,Model2,Data1,1,Fold1
GR19058,RVA9558,false,Model2,Data1,1,Fold1
GR19058,RVA11346,false,Model2,Data1,1,Fold1
GR19059,RVA11394,false,Model2,Data1,1,Fold1
GR19060,RVA9560,false,Model2,Data1,1,Fold1
GR19060,RVA11377,false,Model2,Data1,1,Fold1
GR19061,RVA11352,false,Model2,Data1,1,Fold1
GR19062,RVA11354,false,Model2,Data1,1,Fold1
GR19063,RVA11357,false,Model2,Data1,1,Fold1
GR19064,RVA844,false,Model2,Data1,1,Fold1
GR19064,RVA11364,false,Model2,Data1,1,Fold1
GR19065,RVA11442,false,Model2,Data1,1,Fold1
GR19066,RVA11407,false,Model2,Data1,1,Fold1
GR19067,RVA724,false,Model2,Data1,1,Fold1
GR19067,RVA11452,false,Model2,Data1,1,Fold1
GR19068,RVA11409,false,Model2,Data1,1,Fold1
GR19069,RVA848,false,Model2,Data1,1,Fold1
GR19069,RVA11440,false,Model2,Data1,1,Fold1
GR19070,RVA11409,false,Model2,Data1,1,Fold1
GR19071,RVA5710,false,Model2,Data1,1,Fold1
GR19071,RVA11454,false,Model2,Data1,1,Fold1
GR19072,RVA11410,false,Model2,Data1,1,Fold1
GR19073,RVA11413,false,Model2,Data1,1,Fold1
GR19074,RVA11424,false,Model2,Data1,1,Fold1
GR19075,RVA11487,false,Model2,Data1,1,Fold1
GR19076,RVA11488,false,Model2,Data1,1,Fold1
GR19077,RVA9558,false,Model2,Data1,1,Fold1
GR19077,RVA11490,false,Model2,Data1,1,Fold1
GR19078,RVA11415,false,Model2,Data1,1,Fold1
GR19079,RVA5710,false,Model2,Data1,1,Fold1
GR19079,RVA11422,false,Model2,Data1,1,Fold1
GR19080,RVA11496,false,Model2,Data1,1,Fold1
GR19081,RVA11500,false,Model2,Data1,1,Fold1
GR19082,RVA11503,false,Model2,Data1,1,Fold1
GR19083,RVA11499,false,Model2,Data1,1,Fold1
GR19084,RVA11503,false,Model2,Data1,1,Fold1
GR19085,RVA11494,false,Model2,Data1,1,Fold1
GR19086,RVA11467,false,Model2,Data1,1,Fold1
GR19087,RVA11471,false,Model2,Data1,1,Fold1
GR19088,RVA11470,false,Model2,Data1,1,Fold1
GR19089,RVA11472,false,Model2,Data1,1,Fold1
GR19090,RVA848,false,Model2,Data1,1,Fold1
GR19090,RVA11474,false,Model2,Data1,1,Fold1
GR19091,RVA6381,false,Model2,Data1,1,Fold1
GR19092,RVA11473,false,Model2,Data1,1,Fold1
GR19093,RVA9558,false,Model2,Data1,1,Fold1
GR19093,RVA6388,false,Model2,Data1,1,Fold1
GR19094,RVA6393,false,Model2,Data1,1,Fold1
GR19095,RVA6391,false,Model2,Data1,1,Fold1
GR19096,RVA6395,false,Model2,Data1,1,Fold1
GR19097,RVA6362,false,Model2,Data1,1,Fold1
GR19098,RVA6397,false,Model2,Data1,1,Fold1
GR19099,RVA6370,false,Model2,Data1,1,Fold1
GR19100,RVA6370,false,Model2,Data1,1,Fold1
GR19101,RVA778,false,Model2,Data1,1,Fold1
GR19101,RVA6370,false,Model2,Data1,1,Fold1
GR19102,RVA6370,false,Model2,Data1,1,Fold1
GR19103,RVA754,false,Model2,Data1,1,Fold1
GR19103,RVA6370,false,Model2,Data1,1,Fold1
GR19104,RVA6629,false,Model2,Data1,1,Fold1
GR19105,RVA6374,false,Model2,Data1,1,Fold1
GR19106,RVA6644,false,Model2,Data1,1,Fold1
GR19107,RVA6636,false,Model2,Data1,1,Fold1
GR19108,RVA5710,false,Model2,Data1,1,Fold1
GR19108,RVA6638,false,Model2,Data1,1,Fold1
GR19109,RVA8356,false,Model2,Data1,1,Fold1
GR19109,RVA6375,false,Model2,Data1,1,Fold1
GR19110,RVA724,false,Model2,Data1,1,Fold1
GR19110,RVA6642,false,Model2,Data1,1,Fold1
GR19111,RVA6648,false,Model2,Data1,1,Fold1
GR19112,RVA6648,false,Model2,Data1,1,Fold1
GR19113,RVA6648,false,Model2,Data1,1,Fold1
GR19114,RVA6598,false,Model2,Data1,1,Fold1
GR19115,RVA6598,false,Model2,Data1,1,Fold1
GR19116,RVA6598,false,Model2,Data1,1,Fold1
GR19117,RVA6598,false,Model2,Data1,1,Fold1
GR19118,RVA724,false,Model2,Data1,1,Fold1
GR19118,RVA6596,false,Model2,Data1,1,Fold1
GR19119,RVA6598,false,Model2,Data1,1,Fold1
GR19120,RVA6598,false,Model2,Data1,1,Fold1
GR19121,RVA6598,false,Model2,Data1,1,Fold1
GR19122,RVA6598,false,Model2,Data1,1,Fold1
GR19123,RVA756,false,Model2,Data1,1,Fold1
GR19123,RVA6598,false,Model2,Data1,1,Fold1
GR19124,RVA6598,false,Model2,Data1,1,Fold1
GR19125,RVA6598,false,Model2,Data1,1,Fold1
GR19126,RVA778,false,Model2,Data1,1,Fold1
GR19126,RVA6598,false,Model2,Data1,1,Fold1
GR19127,RVA6598,false,Model2,Data1,1,Fold1
GR19128,RVA6598,false,Model2,Data1,1,Fold1
GR19129,RVA6598,false,Model2,Data1,1,Fold1
GR19130,RVA6598,false,Model2,Data1,1,Fold1
GR19131,RVA6598,false,Model2,Data1,1,Fold1
GR19132,RVA6598,false,Model2,Data1,1,Fold1
GR19133,RVA836,false,Model2,Data1,1,Fold1
GR19133,RVA6598,false,Model2,Data1,1,Fold1
GR19134,RVA6598,false,Model2,Data1,1,Fold1
GR19135,RVA6598,false,Model2,Data1,1,Fold1
GR19136,RVA846,false,Model2,Data1,1,Fold1
GR19136,RVA6598,false,Model2,Data1,1,Fold1
GR19137,RVA847,false,Model2,Data1,1,Fold1
GR19137,RVA6598,false,Model2,Data1,1,Fold1
GR19138,RVA6598,false,Model2,Data1,1,Fold1
GR19139,RVA6598,false,Model2,Data1,1,Fold1
GR19140,RVA6598,false,Model2,Data1,1,Fold1
GR19141,RVA6598,false,Model2,Data1,1,Fold1
GR19142,RVA6598,false,Model2,Data1,1,Fold1
GR19143,RVA778,false,Model2,Data1,1,Fold1
GR19143,RVA6608,false,Model2,Data1,1,Fold1
GR19144,RVA6619,false,Model2,Data1,1,Fold1
GR19145,RVA9558,false,Model2,Data1,1,Fold1
GR19145,RVA6613,false,Model2,Data1,1,Fold1
GR19146,RVA6618,false,Model2,Data1,1,Fold1
GR19147,RVA6612,false,Model2,Data1,1,Fold1
GR19148,RVA6606,false,Model2,Data1,1,Fold1
GR19149,RVA6697,false,Model2,Data1,1,Fold1
GR19150,RVA778,false,Model2,Data1,1,Fold1
GR19150,RVA6615,false,Model2,Data1,1,Fold1
GR19151,RVA844,false,Model2,Data1,1,Fold1
GR19151,RVA6697,false,Model2,Data1,1,Fold1
GR19152,RVA6699,false,Model2,Data1,1,Fold1
GR19153,RVA6705,false,Model2,Data1,1,Fold1
GR19154,RVA6697,false,Model2,Data1,1,Fold1
GR19155,RVA845,false,Model2,Data1,1,Fold1
GR19155,RVA6697,false,Model2,Data1,1,Fold1
GR19156,RVA6714,false,Model2,Data1,1,Fold1
GR19157,RVA6656,false,Model2,Data1,1,Fold1
GR19158,RVA5710,false,Model2,Data1,1,Fold1
GR19158,RVA6707,false,Model2,Data1,1,Fold1
GR19159,RVA8356,false,Model2,Data1,1,Fold1
GR19159,RVA6709,false,Model2,Data1,1,Fold1
GR19160,RVA6656,false,Model2,Data1,1,Fold1
GR19161,RVA6659,false,Model2,Data1,1,Fold1
GR19162,RVA6667,false,Model2,Data1,1,Fold1
GR19163,RVA6656,false,Model2,Data1,1,Fold1
GR19164,RVA5710,false,Model2,Data1,1,Fold1
GR19164,RVA6662,false,Model2,Data1,1,Fold1
GR19165,RVA6677,false,Model2,Data1,1,Fold1
GR19166,RVA6680,false,Model2,Data1,1,Fold1
GR19167,RVA6686,false,Model2,Data1,1,Fold1
GR19168,RVA6752,false,Model2,Data1,1,Fold1
GR19169,RVA8350,false,Model2,Data1,1,Fold1
GR19169,RVA6686,false,Model2,Data1,1,Fold1
GR19170,RVA6761,false,Model2,Data1,1,Fold1
GR19171,RVA844,false,Model2,Data1,1,Fold1
GR19171,RVA6767,false,Model2,Data1,1,Fold1
GR19172,RVA6758,false,Model2,Data1,1,Fold1
GR19173,RVA6775,false,Model2,Data1,1,Fold1
GR19174,RVA754,false,Model2,Data1,1,Fold1
GR19174,RVA6769,false,Model2,Data1,1,Fold1
GR19175,RVA5710,false,Model2,Data1,1,Fold1
GR19175,RVA6749,false,Model2,Data1,1,Fold1
GR19176,RVA6720,false,Model2,Data1,1,Fold1
GR19177,RVA6732,false,Model2,Data1,1,Fold1
GR19178,RVA8368,false,Model2,Data1,1,Fold1
GR19178,RVA6775,false,Model2,Data1,1,Fold1
GR19179,RVA5710,false,Model2,Data1,1,Fold1
GR19179,RVA6728,false,Model2,Data1,1,Fold1
GR19180,RVA6732,false,Model2,Data1,1,Fold1
GR19181,RVA6734,false,Model2,Data1,1,Fold1
GR19182,RVA6816,false,Model2,Data1,1,Fold1
GR19183,RVA6824,false,Model2,Data1,1,Fold1
GR19184,RVA6813,false,Model2,Data1,1,Fold1
GR19185,RVA6824,false,Model2,Data1,1,Fold1
GR19186,RVA6824,false,Model2,Data1,1,Fold1
GR19187,RVA9558,false,Model2,Data1,1,Fold1
GR19187,RVA6830,false,Model2,Data1,1,Fold1
GR19188,RVA6835,false,Model2,Data1,1,Fold1
GR19189,RVA6819,false,Model2,Data1,1,Fold1
GR19190,RVA6824,false,Model2,Data1,1,Fold1
GR19191,RVA8350,false,Model2,Data1,1,Fold1
GR19191,RVA6782,false,Model2,Data1,1,Fold1
GR19192,RVA9558,false,Model2,Data1,1,Fold1
GR19192,RVA6778,false,Model2,Data1,1,Fold1
GR19193,RVA6794,false,Model2,Data1,1,Fold1
GR19194,RVA8350,false,Model2,Data1,1,Fold1
GR19194,RVA6881,false,Model2,Data1,1,Fold1
GR19195,RVA9558,false,Model2,Data1,1,Fold1
GR19195,RVA6792,false,Model2,Data1,1,Fold1
GR19196,RVA6886,false,Model2,Data1,1,Fold1
GR19197,RVA6888,false,Model2,Data1,1,Fold1
GR19198,RVA6892,false,Model2,Data1,1,Fold1
GR19199,RVA6782,false,Model2,Data1,1,Fold1
GR19200,RVA6880,false,Model2,Data1,1,Fold1
GR19201,RVA8350,false,Model2,Data1,1,Fold1
GR19201,RVA6908,false,Model2,Data1,1,Fold1
GR19202,RVA6851,false,Model2,Data1,1,Fold1
GR19203,RVA6896,false,Model2,Data1,1,Fold1
GR19204,RVA6849,false,Model2,Data1,1,Fold1
GR19205,RVA6890,false,Model2,Data1,1,Fold1
GR19206,RVA724,false,Model2,Data1,1,Fold1
GR19206,RVA6855,false,Model2,Data1,1,Fold1
GR19207,RVA8356,false,Model2,Data1,1,Fold1
GR19207,RVA6853,false,Model2,Data1,1,Fold1
GR19208,RVA754,false,Model2,Data1,1,Fold1
GR19208,RVA6861,false,Model2,Data1,1,Fold1
GR19209,RVA6861,false,Model2,Data1,1,Fold1
GR19210,RVA6861,false,Model2,Data1,1,Fold1
GR19211,RVA6859,false,Model2,Data1,1,Fold1
GR19212,RVA6861,false,Model2,Data1,1,Fold1
GR19213,RVA5710,false,Model2,Data1,1,Fold1
GR19213,RVA6864,false,Model2,Data1,1,Fold1
GR19214,RVA6103,false,Model2,Data1,1,Fold1
GR19215,RVA8350,false,Model2,Data1,1,Fold1
GR19215,RVA6099,false,Model2,Data1,1,Fold1
GR19216,RVA6104,false,Model2,Data1,1,Fold1
GR19217,RVA5710,false,Model2,Data1,1,Fold1
GR19217,RVA6107,false,Model2,Data1,1,Fold1
GR19218,RVA9557,false,Model2,Data1,1,Fold1
GR19218,RVA6106,false,Model2,Data1,1,Fold1
GR19219,RVA6088,false,Model2,Data1,1,Fold1
GR19220,RVA9558,false,Model2,Data1,1,Fold1
GR19220,RVA6089,false,Model2,Data1,1,Fold1
GR19221,RVA6105,false,Model2,Data1,1,Fold1
GR19222,RVA6894,false,Model2,Data1,1,Fold1
GR19223,RVA6090,false,Model2,Data1,1,Fold1
GR19224,RVA6093,false,Model2,Data1,1,Fold1
GR19225,RVA8368,false,Model2,Data1,1,Fold1
GR19225,RVA6089,false,Model2,Data1,1,Fold1
GR19226,RVA6092,false,Model2,Data1,1,Fold1
GR19227,RVA5710,false,Model2,Data1,1,Fold1
GR19227,RVA6100,false,Model2,Data1,1,Fold1
GR19228,RVA6149,false,Model2,Data1,1,Fold1
GR19229,RVA6147,false,Model2,Data1,1,Fold1
GR19230,RVA5710,false,Model2,Data1,1,Fold1
GR19230,RVA6102,false,Model2,Data1,1,Fold1
GR19231,RVA6150,false,Model2,Data1,1,Fold1
GR19232,RVA777,false,Model2,Data1,1,Fold1
GR19232,RVA6149,false,Model2,Data1,1,Fold1
GR19233,RVA6153,false,Model2,Data1,1,Fold1
GR19234,RVA8368,false,Model2,Data1,1,Fold1
GR19234,RVA6149,false,Model2,Data1,1,Fold1
GR19235,RVA9558,false,Model2,Data1,1,Fold1
GR19235,RVA6153,false,Model2,Data1,1,Fold1
GR19236,RVA6099,false,Model2,Data1,1,Fold1
GR19237,RVA6114,false,Model2,Data1,1,Fold1
GR19238,RVA6116,false,Model2,Data1,1,Fold1
GR19239,RVA724,false,Model2,Data1,1,Fold1
GR19239,RVA6119,false,Model2,Data1,1,Fold1
GR19240,RVA6126,false,Model2,Data1,1,Fold1
GR19241,RVA9560,false,Model2,Data1,1,Fold1
GR19241,RVA6114,false,Model2,Data1,1,Fold1
GR19242,RVA6128,false,Model2,Data1,1,Fold1
GR19243,RVA6129,false,Model2,Data1,1,Fold1
GR19244,RVA6134,false,Model2,Data1,1,Fold1
GR19245,RVA9558,false,Model2,Data1,1,Fold1
GR19245,RVA6129,false,Model2,Data1,1,Fold1
